questionID,,,,,,
Title_question,Table name,Table description,Column name,Column description,Data type,Sensitive
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdEveningMeal2,3bg. Did you have anything to eat for your evening meal yesterday?,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdEveningMealEat2,3bh. What did you eat?,text,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchddrinkevnmeal2,3bi. Did you have anything to drink for your evening meal yesterday?,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdEveningMealDri2,3bj. What did you drink?,text,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdAfterEvening2,3bk. Did you have anything else to eat between your evening meal and before you,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdAfterEveYes12,3bl. What did you eat?,text,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdDrinkBed2,3bm. Did you have anything else to drink between your evening meal and before yo,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdAfterEveYes22,3bn. What did you drink?,text,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdUsualSchlLunch,At lunchtime at school what do youusuallyhave:,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdTakeaway,How often do you have a meal from a takeaway?,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdLanguagesAtHome_1,English,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdLanguagesAtHome_2,Urdu,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdLanguagesAtHome_3,Punjabi,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdLanguagesAtHome_4,Mirpuri,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdLanguagesAtHome_5,Gujarati,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdLanguagesAtHome_6,Bengali,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdLanguagesAtHome_7,Hinko,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdLanguagesAtHome_8,Polish,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdLanguagesAtHome_9,Pusto,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdLanguagesAtHome_10,Other,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdLanguagesAtHome_other,What languages do you speak at home?: Other,text,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdLangHomeOther,Other (please write in),text,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdLanguageFriends_1,English,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdLanguageFriends_2,Urdu,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdLanguageFriends_3,Punjabi,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdLanguageFriends_4,Mirpuri,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdLanguageFriends_5,Gujarati,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdLanguageFriends_6,Bengali,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdLanguageFriends_7,Hinko,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdLanguageFriends_8,Polish,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdLanguageFriends_9,Pushto,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdLanguageFriends_10,Other,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdLangFriendsOthe,Other (please write in),text,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdlanguageread_1,English,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdlanguageread_10,Pushto,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdlanguageread_2,Arabic,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdlanguageread_3,Urdu,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdlanguageread_4,Punjabi,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdlanguageread_5,Gujarati,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdlanguageread_6,Bengali,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdlanguageread_7,Hinko,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdlanguageread_8,Other,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdLangReadOther,Other (please write in),text,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdlikethesethings_1,Speaking in English,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdlikethesethings_2,Speaking in (language stated above) Urdu/Punjabi/Mirpuri/Gujarati/Bengali/Hinko/,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdlikethesethings_3,Listening to Asian/Indian/Bollywood music,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdlikethesethings_4,Listening to religious songs/music,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdlikethesethings_5,Listening to music in English,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdlikethesethings_6,Watching Asian/Indian television programmes,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdlikethesethings_7,Watching religious television programmes,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdlikethesethings_8,Watching television programmes in English,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdlikethesethings_SQ009,Watching Asian/Indian/Bollywood films,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdlikethesethings_SQ010,Watchingfilms in English,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdlikethesethings_9,Reading in Arabic/Urdu/Punjabi/Gujarati/Bengali/Hinko/Polish,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdlikethesethings_10,Reading in English,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdlikethesethings_11,Wearing traditional Asian clothes ( e.g. Salawar kameez/kurta),categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdlikethesethings_12,"Wearing Western clothes (e.g Trousers. T-Shirts, Jeans and Jumpers)",categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchddoesyourfamily_1,"Eat traditional Asian food(e.g. desi foods such as chappatis, curry, haandi/roti",categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchddoesyourfamily_2,"Eat traditional Westernfood(e.g. Fish and chips, pies and pasta)",categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchddoesyourfamily_3,Celebrate Eid,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchddoesyourfamily_4,Celebrate Christmas,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchddoesyourfamily_SQ005,Celebrate Diwali,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdcelebrate_1,How many of your friends celebrate Eid with their families?,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdcelebrate_2,How many of your friends celebrate Christmas with their families?,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdcelebrate_3,How many of your friends celebrate Dewali with their families?,categorical,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdQReliability_1,Issues with interpretation of questions:,text,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdQReliability_1comment,[empty],text,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdQReliability_2,Reasons for unanswered questions:,text,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdQReliability_2comment,[empty],text,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdQReliability_3,Issues with other people present:,text,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdQReliability_3comment,[empty],text,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdQReliability_4,Issues with translation of questions:,text,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdQReliability_4comment,[empty],text,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdQReliability_5,Other issues,text,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdQReliability_5comment,[empty],text,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdBackfillBy,[empty],text,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdQReliability_other,[empty],text,FALSE
,BiB_GrowingUp.child_survey_child_comp,"BiB Growing Up child survey, completed by child",guchdQReliability_othercomment,[empty],text,FALSE
,BiB_GrowingUp.dxa_scan_c,DXA scan on cohort children completed during the BiB Growing Up study.,Date,Date image was acquired,date,FALSE
,BiB_GrowingUp.dxa_scan_c,DXA scan on cohort children completed during the BiB Growing Up study.,AgeMonths,Age in months at DXA scan,decimal,FALSE
,BiB_GrowingUp.dxa_scan_c,DXA scan on cohort children completed during the BiB Growing Up study.,AgeYears,Age in years at DXA scan,decimal,FALSE
,BiB_GrowingUp.dxa_scan_c,DXA scan on cohort children completed during the BiB Growing Up study.,ScanYear,Calendar year of DXA scan,decimal,FALSE
,BiB_GrowingUp.dxa_scan_c,DXA scan on cohort children completed during the BiB Growing Up study.,ScanMonth,Calendar month of DXA scan,decimal,FALSE
,BiB_GrowingUp.dxa_scan_c,DXA scan on cohort children completed during the BiB Growing Up study.,status,Current state of this exam,categorical,FALSE
,BiB_GrowingUp.dxa_scan_c,DXA scan on cohort children completed during the BiB Growing Up study.,height,Height (cm),decimal,FALSE
,BiB_GrowingUp.dxa_scan_c,DXA scan on cohort children completed during the BiB Growing Up study.,weight,Weight (kg),decimal,FALSE
,BiB_GrowingUp.dxa_scan_c,DXA scan on cohort children completed during the BiB Growing Up study.,scantype,Scan type,categorical,FALSE
,BiB_GrowingUp.dxa_scan_c,DXA scan on cohort children completed during the BiB Growing Up study.,scanner_id,Serial number of scanner,decimal,FALSE
,BiB_GrowingUp.dxa_scan_c,DXA scan on cohort children completed during the BiB Growing Up study.,site,Site of scan,categorical,FALSE
,BiB_GrowingUp.dxa_scan_c,DXA scan on cohort children completed during the BiB Growing Up study.,side,Side scanned,categorical,FALSE
,BiB_GrowingUp.dxa_scan_c,DXA scan on cohort children completed during the BiB Growing Up study.,acquisition_version,Version of the aquisition techniques when image was aquired,text,FALSE
,BiB_GrowingUp.dxa_scan_c,DXA scan on cohort children completed during the BiB Growing Up study.,analysis_version,Version of analysis techniques,text,FALSE
,BiB_GrowingUp.dxa_scan_c,DXA scan on cohort children completed during the BiB Growing Up study.,avg_percent_fat,Average percent fat for the whole image,decimal,FALSE
,BiB_GrowingUp.dxa_scan_c,DXA scan on cohort children completed during the BiB Growing Up study.,avg_tissue_thickness,Average tissue thickness for the whole image,decimal,FALSE
,BiB_GrowingUp.dxa_scan_c,DXA scan on cohort children completed during the BiB Growing Up study.,scan_length,Length of acquisition field (mm),decimal,FALSE
