name,publisher,pid,pid_update,accessService,dataUseRequirements,dataUseLimitation,Mapped
NIHR BioResource: Returned datasets,NIHR BIORESOURCE,261bcf76-8621-4f0d-b2e6-310993d73daa,"""261bcf76-8621-4f0d-b2e6-310993d73daa"",","Some de-identified data may be released to researchers in a platform-independent filetype (e.g. CSV). However, access to any data acquired via NHS Digital is subject to strict restrictions governing where data may be accessed and from which locale - access is currently via an experimental safe haven built in Microsoft Azure.","['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'RETURN TO DATABASE OR RESOURCE', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']",['RESEARCH USE ONLY'],TRE/SDE
NIHR BioResource: Whole Genome Sequencing,NIHR BIORESOURCE,ecb90b4a-6f4f-4398-a4f6-d64891c4a137,"""ecb90b4a-6f4f-4398-a4f6-d64891c4a137"",","Some de-identified data may be released to researchers in a platform-independent filetype (e.g. CSV). However, access to any data acquired via NHS Digital is subject to strict restrictions governing where data may be accessed and from which locale - access is currently via an experimental safe haven built in Microsoft Azure.","['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'RETURN TO DATABASE OR RESOURCE', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']",['RESEARCH USE ONLY'],TRE/SDE
NIHR BioResource: NHS Trust data,NIHR BIORESOURCE,3731006a-ee7c-4d15-bc07-4eeb29a3d031,"""3731006a-ee7c-4d15-bc07-4eeb29a3d031"",",Data may only be accessed in an approved Trustworthy Research Environment,"['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'RETURN TO DATABASE OR RESOURCE', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']",['RESEARCH USE ONLY'],TRE/SDE
NIHR BioResource: Metabolite data,NIHR BIORESOURCE,dec09f2e-a93f-41e2-8217-72431ea4a19e,"""dec09f2e-a93f-41e2-8217-72431ea4a19e"",","Some de-identified data may be released to researchers in a platform-independent filetype (e.g. CSV). However, access to any data acquired via NHS Digital is subject to strict restrictions governing where data may be accessed and from which locale - access is currently via an experimental safe haven built in Microsoft Azure.","['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'RETURN TO DATABASE OR RESOURCE', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']",['RESEARCH USE ONLY'],TRE/SDE
Characterisation of hospitalised COPD exacerbations using real world data,PIONEER,f6f2978d-4a49-4dd9-8615-78d28e6dc83c,"""f6f2978d-4a49-4dd9-8615-78d28e6dc83c"",","Trusted Research Environments (TRE) are built using Microsoft Azure services and hosted in the UK to provide research teams a safe, secure and agile environment which allows users to quickly analyse, interpret and form an enriched view of primary care information through a range of integrated datasets.

Health data collated from multiple sources is ingested into a secure data lake which will then allow subsets of data to be made available to research teams on approval of a data request. Once approved a customer specific TRE is made available with a standard set of leading analytical tools from Microsoft including Azure Databricks, Azure Machine Learning, Azure SQL and Azure Synapse (for large-scale data warehouses). Specific tools can be provided at an additional cost over the standard platform data access charge and the PIONEER team will work with you to determine your exact needs.

Access to the TRE is managed using the latest virtual desktop technology to provide a safe and secure end-user experience.  By utilising leading edge design PIONEER are able to create TREs rapidly to enable us to service any customer requirement.",['PROJECT SPECIFIC RESTRICTIONS'],['GENERAL RESEARCH USE'],TRE/SDE
Identification of Medical Admissions suitable for Same Day Emergency Care (SDEC),PIONEER,7af96f17-5ab6-4275-b8ef-61a3e053d342,"""7af96f17-5ab6-4275-b8ef-61a3e053d342"",","Trusted Research Environments (TRE) are built using Microsoft Azure services and hosted in the UK to provide research teams a safe, secure and agile environment which allows users to quickly analyse, interpret and form an enriched view of primary care information through a range of integrated datasets.

Health data collated from multiple sources is ingested into a secure data lake which will then allow subsets of data to be made available to research teams on approval of a data request. Once approved a customer specific TRE is made available with a standard set of leading analytical tools from Microsoft including Azure Databricks, Azure Machine Learning, Azure SQL and Azure Synapse (for large-scale data warehouses). Specific tools can be provided at an additional cost over the standard platform data access charge and the PIONEER team will work with you to determine your exact needs.

Access to the TRE is managed using the latest virtual desktop technology to provide a safe and secure end-user experience.  By utilising leading edge design PIONEER are able to create TREs rapidly to enable us to service any customer requirement.",['PROJECT SPECIFIC RESTRICTIONS'],['GENERAL RESEARCH USE'],TRE/SDE
Hospitalised Community Acquired Pneumonia before & during the COVID-19 pandemic,PIONEER,1861b3dd-4969-490e-9faf-c57809f56bc1,"""1861b3dd-4969-490e-9faf-c57809f56bc1"",","Trusted Research Environments (TRE) are built using Microsoft Azure services and hosted in the UK to provide research teams a safe, secure and agile environment which allows users to quickly analyse, interpret and form an enriched view of primary care information through a range of integrated datasets.

Health data collated from multiple sources is ingested into a secure data lake which will then allow subsets of data to be made available to research teams on approval of a data request. Once approved a customer specific TRE is made available with a standard set of leading analytical tools from Microsoft including Azure Databricks, Azure Machine Learning, Azure SQL and Azure Synapse (for large-scale data warehouses). Specific tools can be provided at an additional cost over the standard platform data access charge and the PIONEER team will work with you to determine your exact needs.

Access to the TRE is managed using the latest virtual desktop technology to provide a safe and secure end-user experience.  By utilising leading edge design PIONEER are able to create TREs rapidly to enable us to service any customer requirement.",['PROJECT SPECIFIC RESTRICTIONS'],['GENERAL RESEARCH USE'],TRE/SDE
"Investigating the impact of frailty, age and illness severity during COVID-19",PIONEER,108ba1b0-994d-449c-b192-2331698e477d,"""108ba1b0-994d-449c-b192-2331698e477d"",","Trusted Research Environments (TRE) are built using Microsoft Azure services and hosted in the UK to provide research teams a safe, secure and agile environment which allows users to quickly analyse, interpret and form an enriched view of primary care information through a range of integrated datasets.

Health data collated from multiple sources is ingested into a secure data lake which will then allow subsets of data to be made available to research teams on approval of a data request. Once approved a customer specific TRE is made available with a standard set of leading analytical tools from Microsoft including Azure Databricks, Azure Machine Learning, Azure SQL and Azure Synapse (for large-scale data warehouses). Specific tools can be provided at an additional cost over the standard platform data access charge and the PIONEER team will work with you to determine your exact needs.

Access to the TRE is managed using the latest virtual desktop technology to provide a safe and secure end-user experience.  By utilising leading edge design PIONEER are able to create TREs rapidly to enable us to service any customer requirement.",['PROJECT SPECIFIC RESTRICTIONS'],['GENERAL RESEARCH USE'],TRE/SDE
The impact of COVID on hospitalised patients with COPD and hospital services,PIONEER,a1c4dda9-d34b-443f-aaaf-231f2e0c31fa,"""a1c4dda9-d34b-443f-aaaf-231f2e0c31fa"",","Trusted Research Environments (TRE) are built using Microsoft Azure services and hosted in the UK to provide research teams a safe, secure and agile environment which allows users to quickly analyse, interpret and form an enriched view of primary care information through a range of integrated datasets.

Health data collated from multiple sources is ingested into a secure data lake which will then allow subsets of data to be made available to research teams on approval of a data request. Once approved a customer specific TRE is made available with a standard set of leading analytical tools from Microsoft including Azure Databricks, Azure Machine Learning, Azure SQL and Azure Synapse (for large-scale data warehouses). Specific tools can be provided at an additional cost over the standard platform data access charge and the PIONEER team will work with you to determine your exact needs.

Access to the TRE is managed using the latest virtual desktop technology to provide a safe and secure end-user experience.  By utilising leading edge design PIONEER are able to create TREs rapidly to enable us to service any customer requirement.",['PROJECT SPECIFIC RESTRICTIONS'],['GENERAL RESEARCH USE'],TRE/SDE
Weekly SUS Outpatients Dataset,DISCOVER NOW,572cd3e2-9119-40ff-ab2e-49e8a0a02ab8,"""572cd3e2-9119-40ff-ab2e-49e8a0a02ab8"",","Researchers will have access to a VDI environment with a specific username and password. The researchers will get access to the datasets that is present in the hub's catalogue and would be able to carry out their research within the safe haven. There are restrictions applied which prevents the researchers from taking data out of the safe haven, once the research/analysis is completed the admin team will need to be contacted for taking the analysis off the safe haven.","['COLLABORATION REQUIRED', 'INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']",['NO RESTRICTION'],TRE/SDE
Weekly SUS Inpatient Dataset,DISCOVER NOW,3858647c-5161-45dc-ba49-66a4fc4499c2,"""3858647c-5161-45dc-ba49-66a4fc4499c2"",","Researchers will have access to a VDI environment with a specific username and password. The researchers will get access to the datasets that is present in the hub's catalogue and would be able to carry out their research within the safe haven. There are restrictions applied which prevents the researchers from taking data out of the safe haven, once the research/analysis is completed the admin team will need to be contacted for taking the analysis off the safe haven","['COLLABORATION REQUIRED', 'INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']",['NO RESTRICTION'],TRE/SDE
Weekly SUS ECDS Dataset,DISCOVER NOW,f75b02f0-a45f-433a-a669-420c8bd40720,"""f75b02f0-a45f-433a-a669-420c8bd40720"",","Researchers will have access to a VDI environment with a specific username and password. The researchers will get access to the datasets that is present in the hub's catalogue and would be able to carry out their research within the safe haven. There are restrictions applied which prevents the researchers from taking data out of the safe haven, once the research/analysis is completed the admin team will need to be contacted for taking the analysis off the safe haven.","['COLLABORATION REQUIRED', 'INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']",['NO RESTRICTION'],TRE/SDE
Air Pollution Exposure Estimates,DISCOVER NOW,584cbecc-43ef-4015-adf7-ff70178d7abe,"""584cbecc-43ef-4015-adf7-ff70178d7abe"",","Researchers will have access to a VDI environment with a specific username and password. The researchers will get access to the datasets that is present in the hub's catalogue and would be able to carry out their research within the safe haven. There are restrictions applied which prevents the researchers from taking data out of the safe haven, once the research/analysis is completed the admin team will need to be contacted for taking the analysis off the safe haven. ","['TIME LIMIT ON USE', 'COLLABORATION REQUIRED', 'PROJECT SPECIFIC RESTRICTIONS', 'GEOGRAPHICAL RESTRICTIONS']",['NO RESTRICTION'],TRE/SDE
National Waiting List Open Pathways,DISCOVER NOW,c7b1e328-f2d7-4d11-b38f-ce9930b95ca0,"""c7b1e328-f2d7-4d11-b38f-ce9930b95ca0"",","Researchers will have access to a VDI environment with a specific username and password. The researchers will get access to the datasets that is present in the hub's catalogue and would be able to carry out their research within the safe haven. There are restrictions applied which prevents the researchers from taking data out of the safe haven, once the research/analysis is completed the admin team will need to be contacted for taking the analysis off the safe haven","['COLLABORATION REQUIRED', 'INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION', 'PUBLICATION REQUIRED']",['NO RESTRICTION'],TRE/SDE
National Waiting List Diagnostics,DISCOVER NOW,e508951d-e118-4217-84a4-722e50fdd400,"""e508951d-e118-4217-84a4-722e50fdd400"",","Researchers will have access to a VDI environment with a specific username and password. The researchers will get access to the datasets that is present in the hub's catalogue and would be able to carry out their research within the safe haven. There are restrictions applied which prevents the researchers from taking data out of the safe haven, once the research/analysis is completed the admin team will need to be contacted for taking the analysis off the safe haven","['COLLABORATION REQUIRED', 'INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION', 'PUBLICATION REQUIRED']",['NO RESTRICTION'],TRE/SDE
National Waiting List Clock Stops,DISCOVER NOW,3f073707-50b4-48cf-93b6-76843519a5c0,"""3f073707-50b4-48cf-93b6-76843519a5c0"",","Researchers will have access to a VDI environment with a specific username and password. The researchers will get access to the datasets that is present in the hub's catalogue and would be able to carry out their research within the safe haven. There are restrictions applied which prevents the researchers from taking data out of the safe haven, once the research/analysis is completed the admin team will need to be contacted for taking the analysis off the safe haven.","['COLLABORATION REQUIRED', 'INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']",['NO RESTRICTION'],TRE/SDE
National Waiting List Clock Starts,DISCOVER NOW,2b847fd2-0f65-43b7-84e1-10cec99d699e,"""2b847fd2-0f65-43b7-84e1-10cec99d699e"",","Researchers will have access to a VDI environment with a specific username and password. The researchers will get access to the datasets that is present in the hub's catalogue and would be able to carry out their research within the safe haven. There are restrictions applied which prevents the researchers from taking data out of the safe haven, once the research/analysis is completed the admin team will need to be contacted for taking the analysis off the safe haven.
","['COLLABORATION REQUIRED', 'INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION', 'PUBLICATION REQUIRED']",['NO RESTRICTION'],TRE/SDE
