#,_id,license,description,name,tags,link,authors_names,categories,programmingLanguage,MK2 Programming Language (array),Language 1,Language 2,Package,resultsInsights,Team_owner,License MK2,License2 MK2,License Notes,Category,Category2,Category3,Category Notes,General note,MK2 Package,MK2 License (array),MK2 Type_Category (array)
0,5ece82142abda8b3a06f1a1b,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,0,CMMID Interactive Applications,"{'topics': ['COVID-19'], 'features': ['Modelling', 'Visualisation']}",https://cmmid.github.io/visualisations,['LSHTM'],"{'category': 'Data Modelling', 'programmingLanguageVersion': '', 'programmingLanguage': ['R']}","[{'programmingLanguage': 'R', 'version': ''}]","R, ",R,,Data modelling,0,London School of Hygiene and Tropical Medicine,Available upon request,,,Analysis,Reference documents/ Catalogue,,,Does an organisation need a Team on the Gateway in order to be able to have an organisational point of contact?,Data modelling,", ","Analysis, Reference documents/ Catalogue, "
180,617fb032f4dde0e5841d8d4a,CC_BYNC_3_0,Infographic summarising results of research study,Do COVID-19 vaccinations increase the risk of blood clots?,"{'features': [], 'topics': []}",https://www.qresearch.org/media/1336/infographic-3-1.pdf,0,"{'programmingLanguage': [], 'category': 'infographic'}","[{'_id': ObjectId('617fb032f4dde0a0a91d8d4b'), 'programmingLanguage': 'Webpage', 'version': ''}]",", ",,,Webpage," RESULTS: The study found increased risk of thrombocytopenia after ChAdOx1 nCoV-19 vaccination (incidence rate ratio 1.33, 95% confidence interval 1.19 to 1.47 at 8-14 days) and after a positive SARS-CoV-2 test (5.27, 4.34 to 6.40 at 8-14 days); increased risk of venous thromboembolism after ChAdOx1 nCoV-19 vaccination (1.10, 1.02 to 1.18 at 8-14 days) and after SARS-CoV-2 infection (13.86, 12.76 to 15.05 at 8-14 days); and increased risk of arterial thromboembolism after BNT162b2 mRNA vaccination (1.06, 1.01 to 1.10 at 15-21 days) and after SARS-CoV-2 infection (2.02, 1.82 to 2.24 at 15-21 days). Secondary analyses found increased risk of CVST after ChAdOx1 nCoV-19 vaccination (4.01, 2.08 to 7.71 at 8-14 days), after BNT162b2 mRNA vaccination (3.58, 1.39 to 9.27 at 15-21 days), and after a positive SARS-CoV-2 test; increased risk of ischaemic stroke after BNT162b2 mRNA vaccination (1.12, 1.04 to 1.20 at 15-21 days) and after a positive SARS-CoV-2 test; and increased risk of other rare arterial thrombotic events after ChAdOx1 nCoV-19 vaccination (1.21, 1.02 to 1.43 at 8-14 days) and after a positive SARS-CoV-2 test. CONCLUSION: Increased risks of haematological and vascular events that led to hospital admission or death were observed for short time intervals after first doses of the ChAdOx1 nCoV-19 and BNT162b2 mRNA vaccines. The risks of most of these events were substantially higher and more prolonged after SARS-CoV-2 infection than after vaccination in the same population.",,Creative Commons Attributionâ€“NonCommercial 3.0 Unported,,,Not appropriate for the Gateway?,,,"Not appropriate for the Gateway, as identified by Emily",,Webpage,"Creative Commons Attributionâ€“NonCommercial 3.0 Unported, ",", , "
181,61bb1c7bf913110abe97ed10,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"The Catalogue of Mental Health Measures is designed to provide easy access to information about the mental health measures included in UK cohort and longitudinal studies to maximise the uptake of existing data and facilitate mental health research.

The Catalogue provides descriptions of the studies as well as the instruments used to assess mental health and wellbeing. It also includes details on each measure such as the items, informants, response scale and reporting period. Users can explore existing data by searching for a specific study, a mental health topic, or an instrument. 

By providing details of the measures and studies, the Catalogue serves as a resource for researchers to identify datasets that include mental health and wellbeing measures, plan harmonisation studies, and plan further data collection.
",The Catalogue of Mental Health Measures,"{'features': ['Data Discovery', 'Mental Health', 'Longitudinal'], 'topics': []}",https://www.cataloguementalhealth.ac.uk,0,"{'category': 'Dataset discovery tool', 'programmingLanguage': [], 'programmingLanguageVersion': None}","[{'_id': ObjectId('61bb1c7bf9131190d197ed11'), 'programmingLanguage': 'Webpage', 'version': ''}]",", ",,,Webpage,"The Catalogue of Mental Health Measures features over 55 cohort studies, more than 4,000 measures of mental health and wellbeing, and covers 30+ mental health topics. 

The Catalogue includes a range of study types, including birth cohorts, twin studies, repeated cross-sectional studies, accelerated longitudinal and household panel designs. Some were specifically designed to focus on mental health, while others have included mental health measures within a more multi-purpose context.
",DataMind,Available upon request,,,Reference documents/ Catalogue,,,,,Webpage,", ","Reference documents/ Catalogue, , "
182,620e4ff24b461c17041f52d6,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,Statistical code for Covid-19 vaccine safety analyses,COVID-19-vaccine-safety-code,"{'features': [], 'topics': []}",https://github.com/qresearchcode/COVID-19-vaccine-safety,0,"{'programmingLanguage': [], 'category': 'Code snippet'}","[{'_id': ObjectId('620e4ff24b461c36db1f52d7'), 'programmingLanguage': 'Stata', 'version': '17'}]","Stata, ",Stata,,,Statistical code for Covid-19 vaccine safety analyses,,Available upon request,,,Analysis,,,,,,", ","Analysis, , "
183,62a3410f91cfda38d3f80890,HDR_CATEGORY_AVAILABLE_UPON_REQUEST,"This repository provides code to consolidate wastewater catchment areas in Great Britain and evaluate their spatial overlap with statistical reporting units, such as Lower Layer Super Output Areas (LSOAs). Please see the accompanying publication for a detailed description of the analysis. If you have questions about the analysis, code, or accessing the data, please contact till dot hoffmann at oxon dot org.",Wastewater Catchment Areas in Great Britain,"{'features': ['Geospatial Modeling', 'National Core Studies'], 'topics': ['COVID-19']}",https://github.com/tillahoffmann/wastewater-catchment-areas,0,"{'programmingLanguage': [], 'category': 'Code snippet'}","[{'_id': ObjectId('62a3411091cfdac8dcf80892'), 'programmingLanguage': 'Python', 'version': ''}]","Python, ",Python,,,"https://www.essoar.org/doi/10.1002/essoar.10510612.2

Wastewater catchment area data are essential for wastewater treatment capacity planning and have recently become critical for operationalising wastewater-based epidemiology (WBE) for COVID-19. Owing to the privatised nature of the water industry in the United Kingdom, the required catchment area datasets are not readily available to researchers. Here, we present a consolidated dataset of 7,537 catchment areas from ten sewerage service providers in the Great Britain, covering more than 96% of the population of England and Wales. We develop a geospatial method for estimating the population resident within each catchment from small area population estimates generated by the Office for National Statistics. The method is more widely applicable to matching electronic health records to wastewater infrastructure. Population estimates are highly predictive of population equivalent treatment loads reported under the European Urban Wastewater Treatment Directive. We highlight challenges associated with using geospatial data for wastewater-based epidemiology.",,Available upon request,,,Preparing data for analysis,,,,,,", ","Preparing data for analysis, , "
184,62e9304da92e3ead8fbed86d,CC_BYNC_3_0,"Part of a set of infographics developed by Health Data Research UK that help explain some of the Gateway's key functionalities in an easy to understand format as well as some of the other programmes and services available at HRD UK. 

This one relates to the Cohort Discovery Tool - where Gateway users can search and request access to all potential datasets across a population that precisely match the requirements of a research project. 

Free for all to download, use and share but please credit the Health Data Research Innovation Gateway when using this tool. ",The Cohort Discovery Tool - infographic explainer,"{'features': ['Gateway ', 'Cohort Discovery'], 'topics': []}",https://storage.googleapis.com/hdruk-gateway_prod-cms/web-assets/Gateway_Infographic_Cohort-Discovery.png?mtime=20220802145258&focal=none,0,"{'category': 'infographic', 'programmingLanguage': [], 'programmingLanguageVersion': None}","[{'_id': ObjectId('62e9304da92e3e630bbed86e'), 'programmingLanguage': 'Webpage', 'version': ''}]",", ",,,Webpage,0,HDR UK,Creative Commons Attributionâ€“NonCommercial 3.0 Unported,,,Reference documents/ Catalogue,,,,,Webpage,"Creative Commons Attributionâ€“NonCommercial 3.0 Unported, ","Reference documents/ Catalogue, , "
185,62e934c1a92e3ef612bee5d3,CC_BYNC_3_0,"Part of a set of infographics developed by Health Data Research UK that help explain some of the Gateway's key functionalities in an easy to understand format as well as some of the other programmes and services available at HRD UK.

This one relates to the Gateway Community Forum - an open space to discuss health research topics, comment on resources like datasets and share ideas about how to improve the Gateway. 

Free for all to download, use and share but please credit the Health Data Research Innovation Gateway when using this tool.",The Gateway Community Forum - infographic explainer,"{'features': ['Gateway ', 'Community '], 'topics': []}",https://storage.googleapis.com/hdruk-gateway_prod-cms/web-assets/Gateway_Infographic_Community-Forum.png?mtime=20220802145259&focal=none,0,"{'programmingLanguage': [], 'category': 'infographic'}","[{'_id': ObjectId('62e934c1a92e3e4febbee5d4'), 'programmingLanguage': 'Webpage', 'version': ''}]",", ",,,Webpage,0,HDR UK,Creative Commons Attributionâ€“NonCommercial 3.0 Unported,,,Reference documents/ Catalogue,,,,,Webpage,"Creative Commons Attributionâ€“NonCommercial 3.0 Unported, ","Reference documents/ Catalogue, , "
186,62e935cca92e3e6810bee84a,CC_BYNC_3_0,"Part of a set of infographics developed by Health Data Research UK that help explain some of the Gateway's key functionalities in an easy to understand format as well as some of the other programmes and services available at HRD UK.

This one relates to the HDR Innovation Gateway in general and summarises some of the key Gateway functions. 

Free for all to download, use and share but please credit the Health Data Research Innovation Gateway when using this tool.",The Health Data Research Innovation Gateway - infographic explainer,"{'features': ['Gateway'], 'topics': []}",https://storage.googleapis.com/hdruk-gateway_prod-cms/web-assets/Health-Data-Research-Innovation-Gateway.png?mtime=20220624112551&focal=none,0,"{'programmingLanguage': [], 'category': 'infographic'}","[{'_id': ObjectId('62e935cca92e3ef87cbee84b'), 'programmingLanguage': 'Webpage', 'version': ''}]",", ",,,Webpage,0,HDR UK,Creative Commons Attributionâ€“NonCommercial 3.0 Unported,,,Reference documents/ Catalogue,,,,,Webpage,"Creative Commons Attributionâ€“NonCommercial 3.0 Unported, ","Reference documents/ Catalogue, , "
187,62e93898a92e3e664cbeecc1,CC_BYNC_3_0,"Part of a set of infographics developed by Health Data Research UK that help explain some of the Gateway's key functionalities in an easy to understand format as well as some of the other programmes and services available at HRD UK.

This one relates to the Health Data Research Hubs - centres of excellence with expertise, tools, knowledge and ways of working to maximise the insights and innovations developed from health data. 

Free for all to download, use and share but please credit the Health Data Research UK when using this tool.",Health Data Research Hub Network - infographic explainer,"{'features': ['HDRUK', 'Hubs', 'Pioneer', 'Gut Reaction', 'Breathe', 'NHS Digi Trials', 'Insight', 'Data-Can', 'Data-Now', 'Data-Mind', 'Alleviate'], 'topics': []}",https://storage.googleapis.com/hdruk-gateway_prod-cms/web-assets/HDRUK_Infographic_Health-Data-Research-Hub-Network.png?mtime=20220802145305&focal=none,0,"{'programmingLanguage': [], 'category': 'infographic'}","[{'_id': ObjectId('62e93898a92e3e9669beecc2'), 'programmingLanguage': 'Webpage', 'version': ''}]",", ",,,Webpage,0,HDR UK,Creative Commons Attributionâ€“NonCommercial 3.0 Unported,,,Reference documents/ Catalogue,,,,,Webpage,"Creative Commons Attributionâ€“NonCommercial 3.0 Unported, ","Reference documents/ Catalogue, , "
188,62e93979a92e3ea930beedbf,CC_BYNC_3_0,"Part of a set of infographics developed by Health Data Research UK that help explain some of the Gateway's key functionalities in an easy to understand format as well as some of the other programmes and services available at HRD UK.

This one relates to how we make datasets and other resources on the Gateway more discoverable.

Free for all to download, use and share but please credit the Health Data Research Innovation Gateway when using this tool.",Data Discovery on the Gateway - infographic explainer ,"{'features': ['Gateway'], 'topics': []}",https://storage.googleapis.com/hdruk-gateway_prod-cms/web-assets/Gateway_Infographic_Making-health_data-findable.png?mtime=20220802145302&focal=none,0,"{'programmingLanguage': [], 'category': 'infographic'}","[{'_id': ObjectId('62e93979a92e3e624cbeedc0'), 'programmingLanguage': 'Webpage', 'version': ''}]",", ",,,Webpage,0,HDR UK,Creative Commons Attributionâ€“NonCommercial 3.0 Unported,,,Reference documents/ Catalogue,,,,,Webpage,"Creative Commons Attributionâ€“NonCommercial 3.0 Unported, ","Reference documents/ Catalogue, , "
189,62e93b73a92e3e1738bef202,CC_BYNC_3_0,"Part of a set of infographics developed by Health Data Research UK that help explain some of the Gateway's key functionalities in an easy to understand format as well as some of the other programmes and services available at HRD UK.

This one relates to the training and career opportunities offered by HDR UK. 

Free for all to download, use and share, but please credit Health Data Research UK when using this tool.",Data Training at HRD UK - infographic explainer,"{'features': ['HDRUK', 'Futures'], 'topics': []}",https://storage.googleapis.com/hdruk-gateway_prod-cms/web-assets/HDRUK_Infographic_Training.png?mtime=20220802145306&focal=none,0,"{'programmingLanguage': [], 'category': 'infographic'}","[{'_id': ObjectId('62e93b73a92e3ebd0dbef203'), 'programmingLanguage': 'Webpage', 'version': ''}]",", ",,,Webpage,0,HDR UK,Creative Commons Attributionâ€“NonCommercial 3.0 Unported,,,Reference documents/ Catalogue,,,,,Webpage,"Creative Commons Attributionâ€“NonCommercial 3.0 Unported, ","Reference documents/ Catalogue, , "
190,62e93c74a92e3ea285bef452,CC_BYNC_3_0,"Part of a set of infographics developed by Health Data Research UK that help explain some of the Gateway's key functionalities in an easy to understand format as well as some of the other programmes and services available at HRD UK.

This one relates to the Gateway Data Use Register, a feature that shows how Gateway datasets are being used, by whom and for what purpose.

Free for all to download, use and share but please credit the Health Data Research Innovation Gateway when using this tool.",The Gateway Data Use Register - infographic explainer ,"{'features': ['Gateway'], 'topics': []}",https://storage.googleapis.com/hdruk-gateway_prod-cms/web-assets/Gateway_Infographic_Data_Use_Register.png?mtime=20220802145301&focal=none,0,"{'programmingLanguage': [], 'category': 'infographic'}","[{'_id': ObjectId('62e93c74a92e3e75dcbef453'), 'programmingLanguage': 'Webpage', 'version': ''}]",", ",,,Webpage,0,HDR UK,Creative Commons Attributionâ€“NonCommercial 3.0 Unported,,,Reference documents/ Catalogue,,,,,Webpage,"Creative Commons Attributionâ€“NonCommercial 3.0 Unported, ","Reference documents/ Catalogue, , "
191,62e9448da92e3e1af7beffcd,CC_BYNC_3_0,"Part of a set of infographics developed by Health Data Research UK that help explain some of the Gateway's key functionalities in an easy to understand format as well as some of the other programmes and services available at HRD UK.

This one relates to the Data Utility Framework - a tool to describe how useful a particular dataset might be for a specific purpose. 

Free for all to download, use and share but please credit the Health Data Research Innovation Gateway when using this tool.",The Data Utility Framework - infographic explainer,"{'features': [], 'topics': []}",https://storage.googleapis.com/hdruk-gateway_prod-cms/web-assets/Gateway_Infographic_Data-Utility-Wizard.png?mtime=20220802145300&focal=none,0,"{'category': 'infographic', 'programmingLanguage': [], 'programmingLanguageVersion': None}","[{'_id': ObjectId('62e9448da92e3ed3c1beffce'), 'programmingLanguage': 'Webpage', 'version': ''}]",", ",,,Webpage,0,HDR UK,Creative Commons Attributionâ€“NonCommercial 3.0 Unported,,,Reference documents/ Catalogue,,,,,Webpage,"Creative Commons Attributionâ€“NonCommercial 3.0 Unported, ","Reference documents/ Catalogue, , "
